REGION	MARKER	ANNO1	ANNO2
Region_55	SNP_5499	0	0.051586513640359
Region_55	SNP_5500	0	0.680610133800656
Region_56	SNP_5501	0	0.378039339790121
Region_56	SNP_5502	0	0.868142469320446
Region_56	SNP_5503	0	0.610038879327476
Region_56	SNP_5504	0	0.806056258967146
Region_56	SNP_5505	1	0.638856086414307
Region_56	SNP_5506	1	0.640209338162094
Region_56	SNP_5507	0	0.184417658951133
Region_56	SNP_5508	1	0.510810731444508
Region_56	SNP_5509	0	0.850573192350566
Region_56	SNP_5510	0	0.101909009972587
Region_56	SNP_5511	0	0.945128563093022
Region_56	SNP_5512	1	0.594990235287696
Region_56	SNP_5513	1	0.292207790771499
Region_56	SNP_5514	1	0.878774607088417
Region_56	SNP_5515	1	0.301285828230903
Region_56	SNP_5516	1	0.644891811301932
Region_56	SNP_5517	0	0.523973172297701
Region_56	SNP_5518	0	0.929737479658797
Region_56	SNP_5519	1	0.382415666710585
Region_56	SNP_5520	1	0.644678581040353
Region_56	SNP_5521	0	0.755998525768518
Region_56	SNP_5522	1	0.489105767337605
Region_56	SNP_5523	1	0.747761001577601
Region_56	SNP_5524	0	0.088216356234625
Region_56	SNP_5525	0	0.460029415087774
Region_56	SNP_5526	1	0.0234667672775686
Region_56	SNP_5527	1	0.890661882003769
Region_56	SNP_5528	1	0.11943208402954
Region_56	SNP_5529	0	0.78113983431831
Region_56	SNP_5530	1	0.33869442762807
Region_56	SNP_5531	0	0.773700261721388
Region_56	SNP_5532	1	0.406254135537893
Region_56	SNP_5533	0	0.735876212827861
Region_56	SNP_5534	1	0.890456032007933
Region_56	SNP_5535	0	0.785269237821922
Region_56	SNP_5536	1	0.826725813560188
Region_56	SNP_5537	1	0.212026674766093
Region_56	SNP_5538	0	0.879754244815558
Region_56	SNP_5539	0	0.658695766469464
Region_56	SNP_5540	0	0.758253816049546
Region_56	SNP_5541	0	0.746638248907402
Region_56	SNP_5542	1	0.00773557228967547
Region_56	SNP_5543	0	0.511557836318389
Region_56	SNP_5544	0	0.390599647536874
Region_56	SNP_5545	0	0.0372476072516292
Region_56	SNP_5546	1	0.362868029624224
Region_56	SNP_5547	0	0.765511671546847
Region_56	SNP_5548	0	0.652560444548726
Region_56	SNP_5549	1	0.87131621572189
Region_56	SNP_5550	1	0.931760427774861
Region_56	SNP_5551	1	0.148211809573695
Region_56	SNP_5552	0	0.931910137878731
Region_56	SNP_5553	0	0.265509398188442
Region_56	SNP_5554	1	0.201788964448497
Region_56	SNP_5555	0	0.6807139092125
Region_56	SNP_5556	1	0.733021250925958
Region_56	SNP_5557	1	0.432237245375291
Region_56	SNP_5558	1	0.216126370476559
Region_56	SNP_5559	1	0.772236474789679
Region_56	SNP_5560	0	0.758411921327934
Region_56	SNP_5561	0	0.899832135299221
Region_56	SNP_5562	0	0.610307328170165
Region_56	SNP_5563	1	0.364551488310099
Region_56	SNP_5564	1	0.561936504207551
Region_56	SNP_5565	1	0.9871629353147
Region_56	SNP_5566	0	0.634156144922599
Region_56	SNP_5567	1	0.00875656679272652
Region_56	SNP_5568	0	0.620191913330927
Region_56	SNP_5569	0	0.749292696360499
Region_56	SNP_5570	0	0.964321362785995
Region_56	SNP_5571	1	0.076248379657045
Region_56	SNP_5572	0	0.100245827808976
Region_56	SNP_5573	1	0.00643427041359246
Region_56	SNP_5574	0	0.726235577603802
Region_56	SNP_5575	1	0.591829538112506
Region_56	SNP_5576	0	0.622164081782103
Region_56	SNP_5577	1	0.637166906846687
Region_56	SNP_5578	0	0.552160169230774
Region_56	SNP_5579	0	0.281500976299867
Region_56	SNP_5580	0	0.0978767501655966
Region_56	SNP_5581	1	0.715599045855924
Region_56	SNP_5582	0	0.290457289433107
Region_56	SNP_5583	0	0.0451269925106317
Region_56	SNP_5584	1	0.15014061331749
Region_56	SNP_5585	0	0.81173587939702
Region_56	SNP_5586	0	0.507470548385754
Region_56	SNP_5587	0	0.0795257559511811
Region_56	SNP_5588	1	0.117458082269877
Region_56	SNP_5589	1	0.672137619927526
Region_56	SNP_5590	0	0.0863195352721959
Region_56	SNP_5591	1	0.411599654471502
Region_56	SNP_5592	1	0.956757728243247
Region_56	SNP_5593	0	0.175979519030079
Region_56	SNP_5594	1	0.0425537421833724
Region_56	SNP_5595	1	0.452077543130144
Region_56	SNP_5596	1	0.971375096123666
Region_56	SNP_5597	0	0.533032291103154
Region_56	SNP_5598	1	0.43145724479109
Region_56	SNP_5599	0	0.785552888875827
Region_56	SNP_5600	0	0.158167218090966
Region_57	SNP_5601	0	0.964464724995196
Region_57	SNP_5602	0	0.389463839819655
Region_57	SNP_5603	1	0.576966161374003
Region_57	SNP_5604	1	0.919576549669728
Region_57	SNP_5605	1	0.826174987014383
Region_57	SNP_5606	0	0.810097698355094
Region_57	SNP_5607	1	0.443603470921516
Region_57	SNP_5608	0	0.176508649950847
Region_57	SNP_5609	1	0.1832689284347
Region_57	SNP_5610	1	0.571733555523679
Region_57	SNP_5611	1	0.946298842318356
Region_57	SNP_5612	0	0.948090942110866
Region_57	SNP_5613	0	0.706035902258009
Region_57	SNP_5614	0	0.572276951512322
Region_57	SNP_5615	1	0.671162521699443
Region_57	SNP_5616	1	0.225509610259905
Region_57	SNP_5617	0	0.744221963686869
Region_57	SNP_5618	1	0.874836075585335
Region_57	SNP_5619	0	0.416017840383574
Region_57	SNP_5620	0	0.902739433106035
Region_57	SNP_5621	1	0.239070783834904
Region_57	SNP_5622	1	0.30756136844866
Region_57	SNP_5623	0	0.499033000320196
Region_57	SNP_5624	1	0.940771811874583
Region_57	SNP_5625	1	0.595156297087669
Region_57	SNP_5626	0	0.400875638704747
Region_57	SNP_5627	1	0.996040436439216
Region_57	SNP_5628	1	0.953311740187928
Region_57	SNP_5629	1	0.783463881583884
Region_57	SNP_5630	1	0.0808774284087121
Region_57	SNP_5631	0	0.366863898234442
Region_57	SNP_5632	0	0.0942808268591762
Region_57	SNP_5633	0	0.646264123963192
Region_57	SNP_5634	0	0.0787942516617477
Region_57	SNP_5635	1	0.0311087016016245
Region_57	SNP_5636	0	0.507788100047037
Region_57	SNP_5637	1	0.281028562923893
Region_57	SNP_5638	1	0.830328173935413
Region_57	SNP_5639	1	0.0546091990545392
Region_57	SNP_5640	0	0.410075951600447
Region_57	SNP_5641	0	0.619830654934049
Region_57	SNP_5642	0	0.996807970572263
Region_57	SNP_5643	1	0.68729190598242
Region_57	SNP_5644	1	0.168366179103032
Region_57	SNP_5645	0	0.312517855316401
Region_57	SNP_5646	0	0.478968218201771
Region_57	SNP_5647	1	0.511123636970297
Region_57	SNP_5648	1	0.216425550868735
Region_57	SNP_5649	0	0.878506203182042
Region_57	SNP_5650	1	0.718474716646597
Region_57	SNP_5651	0	0.304146914510056
Region_57	SNP_5652	1	0.786780472844839
Region_57	SNP_5653	0	0.121701654046774
Region_57	SNP_5654	1	0.67764170281589
Region_57	SNP_5655	0	0.952943024458364
Region_57	SNP_5656	1	0.743404746986926
Region_57	SNP_5657	1	0.5202779059764
Region_57	SNP_5658	0	0.496049453038722
Region_57	SNP_5659	0	0.648605363443494
Region_57	SNP_5660	0	0.176878235768527
Region_57	SNP_5661	1	0.393212717026472
Region_57	SNP_5662	1	0.955896976636723
Region_57	SNP_5663	0	0.967971925623715
Region_57	SNP_5664	0	0.0273945908993483
Region_57	SNP_5665	1	0.815826028119773
Region_57	SNP_5666	1	0.2757171576377
Region_57	SNP_5667	0	0.522200615843758
Region_57	SNP_5668	1	0.13828086364083
Region_57	SNP_5669	1	0.832665748195723
Region_57	SNP_5670	0	0.347458953270689
Region_57	SNP_5671	1	0.613386378390715
Region_57	SNP_5672	0	0.248690957669169
Region_57	SNP_5673	0	0.832850242964923
Region_57	SNP_5674	1	0.924611871130764
Region_57	SNP_5675	0	0.491568985627964
Region_57	SNP_5676	0	0.756856985390186
Region_57	SNP_5677	1	0.0288229736033827
Region_57	SNP_5678	1	0.619413523934782
Region_57	SNP_5679	1	0.0397642902098596
Region_57	SNP_5680	1	0.901294535724446
Region_57	SNP_5681	0	0.353958520339802
Region_57	SNP_5682	1	0.399845181265846
Region_57	SNP_5683	1	0.849242906784639
Region_57	SNP_5684	0	0.397445451235399
Region_57	SNP_5685	0	0.243307110853493
Region_57	SNP_5686	1	0.253060169983655
Region_57	SNP_5687	0	0.392855453770608
Region_57	SNP_5688	1	0.589857255108654
Region_57	SNP_5689	0	0.739164712838829
Region_57	SNP_5690	0	0.746449900325388
Region_57	SNP_5691	0	0.453741973964497
Region_57	SNP_5692	1	0.398986204527318
Region_57	SNP_5693	1	0.795448190066963
Region_57	SNP_5694	0	0.606043723411858
Region_57	SNP_5695	0	0.679076194763184
Region_57	SNP_5696	1	0.179387429496273
Region_57	SNP_5697	1	0.587788610951975
Region_57	SNP_5698	1	0.0585503773763776
Region_57	SNP_5699	1	0.604837643681094
Region_57	SNP_5700	0	0.649448170559481
Region_58	SNP_5701	1	0.430895389756188
Region_58	SNP_5702	0	0.112524843309075
Region_58	SNP_5703	1	0.193189305253327
Region_58	SNP_5704	0	0.904083878500387
Region_58	SNP_5705	0	0.513093397952616
Region_58	SNP_5706	0	0.633127698674798
Region_58	SNP_5707	1	0.787963634589687
Region_58	SNP_5708	0	0.121415823465213
Region_58	SNP_5709	0	0.16549989185296
Region_58	SNP_5710	0	0.748225847259164
Region_58	SNP_5711	1	0.28388158348389
Region_58	SNP_5712	0	0.0182786728255451
Region_58	SNP_5713	0	0.745775610208511
Region_58	SNP_5714	0	0.768847165862098
Region_58	SNP_5715	0	0.0388897489756346
Region_58	SNP_5716	1	0.713895190274343
Region_58	SNP_5717	1	0.779991359915584
Region_58	SNP_5718	1	0.898293840233237
Region_58	SNP_5719	1	0.434911621967331
Region_58	SNP_5720	0	0.315635317238048
Region_58	SNP_5721	1	0.236558797303587
Region_58	SNP_5722	0	0.454471229575574
Region_58	SNP_5723	0	0.89414275623858
Region_58	SNP_5724	0	0.0667284138035029
Region_58	SNP_5725	1	0.251165641238913
Region_58	SNP_5726	0	0.532340362900868
Region_58	SNP_5727	1	0.0995454534422606
Region_58	SNP_5728	0	0.501093092840165
Region_58	SNP_5729	0	0.0928325015120208
Region_58	SNP_5730	0	0.197461576201022
Region_58	SNP_5731	0	0.29355426877737
Region_58	SNP_5732	1	0.509266284992918
Region_58	SNP_5733	1	0.355478830402717
Region_58	SNP_5734	0	0.165471144020557
Region_58	SNP_5735	1	0.0242012219969183
Region_58	SNP_5736	0	0.320127489976585
Region_58	SNP_5737	0	0.894275665981695
Region_58	SNP_5738	0	0.312751628225669
Region_58	SNP_5739	0	0.808936932357028
Region_58	SNP_5740	0	0.112573349615559
Region_58	SNP_5741	0	0.276230958057567
Region_58	SNP_5742	1	0.119700685609132
Region_58	SNP_5743	0	0.129478248534724
Region_58	SNP_5744	1	0.714785870863125
Region_58	SNP_5745	0	0.217323510441929
Region_58	SNP_5746	0	0.707665831316262
Region_58	SNP_5747	1	0.296003228053451
Region_58	SNP_5748	1	0.973806084599346
Region_58	SNP_5749	0	0.449879475869238
Region_58	SNP_5750	0	0.153551188064739
Region_58	SNP_5751	1	0.614553504390642
Region_58	SNP_5752	1	0.857024919940159
Region_58	SNP_5753	0	0.204286543186754
Region_58	SNP_5754	1	0.343648606911302
Region_58	SNP_5755	1	0.801337943412364
Region_58	SNP_5756	1	0.400128467008471
Region_58	SNP_5757	0	0.175557248760015
Region_58	SNP_5758	1	0.689925470389426
Region_58	SNP_5759	0	0.326081213075668
Region_58	SNP_5760	1	0.479189944686368
Region_58	SNP_5761	1	0.921895999927074
Region_58	SNP_5762	0	0.802436924539506
Region_58	SNP_5763	0	0.182204723125324
Region_58	SNP_5764	1	0.728629622142762
Region_58	SNP_5765	0	0.799198971362785
Region_58	SNP_5766	0	0.894285905407742
Region_58	SNP_5767	1	0.699892821256071
Region_58	SNP_5768	1	0.877103467239067
Region_58	SNP_5769	0	0.0237033972516656
Region_58	SNP_5770	1	0.173571769148111
Region_58	SNP_5771	1	0.447152602951974
Region_58	SNP_5772	1	0.436393051873893
Region_58	SNP_5773	0	0.77669562981464
Region_58	SNP_5774	1	0.156719156075269
Region_58	SNP_5775	1	0.401643946068361
Region_58	SNP_5776	1	0.612657342338935
Region_58	SNP_5777	0	0.861751987366006
Region_58	SNP_5778	1	0.377360939513892
Region_58	SNP_5779	1	0.158924793591723
Region_58	SNP_5780	1	0.579688945319504
Region_58	SNP_5781	0	0.136209098156542
Region_58	SNP_5782	0	0.6563067487441
Region_58	SNP_5783	1	0.124211310409009
Region_58	SNP_5784	0	0.00614286493510008
Region_58	SNP_5785	1	0.797604014631361
Region_58	SNP_5786	1	0.825356257148087
Region_58	SNP_5787	0	0.896461808821186
Region_58	SNP_5788	0	0.359557496383786
Region_58	SNP_5789	1	0.664771411335096
Region_58	SNP_5790	0	0.460214729420841
Region_58	SNP_5791	1	0.13418096723035
Region_58	SNP_5792	0	0.868080892367288
Region_58	SNP_5793	1	0.561784123536199
Region_58	SNP_5794	1	0.451694590272382
Region_58	SNP_5795	0	0.914148658979684
Region_58	SNP_5796	0	0.556070564081892
Region_58	SNP_5797	1	0.926147498656064
Region_58	SNP_5798	1	0.653562251012772
Region_58	SNP_5799	1	0.675051483558491
Region_58	SNP_5800	1	0.151778741041198
Region_59	SNP_5801	0	0.708440223010257
Region_59	SNP_5802	0	0.687657600501552
Region_59	SNP_5803	1	0.160067093558609
Region_59	SNP_5804	1	0.597605406306684
Region_59	SNP_5805	1	0.0684597939252853
Region_59	SNP_5806	0	0.108028007904068
Region_59	SNP_5807	1	0.616009527351707
Region_59	SNP_5808	0	0.377894307719544
Region_59	SNP_5809	0	0.526120190508664
Region_59	SNP_5810	1	0.772165735950693
Region_59	SNP_5811	1	0.378554519498721
Region_59	SNP_5812	1	0.700352923246101
Region_59	SNP_5813	0	0.258778893388808
Region_59	SNP_5814	0	0.342567501123995
Region_59	SNP_5815	0	0.861946491990238
Region_59	SNP_5816	0	0.719149375800043
Region_59	SNP_5817	0	0.772855501621962
Region_59	SNP_5818	0	0.987396623007953
Region_59	SNP_5819	0	0.712553742341697
Region_59	SNP_5820	0	0.181303217075765
Region_59	SNP_5821	0	0.522023537894711
Region_59	SNP_5822	0	0.0543715294916183
Region_59	SNP_5823	1	0.379511157050729
Region_59	SNP_5824	1	0.177107050549239
Region_59	SNP_5825	0	0.74516148515977
Region_59	SNP_5826	0	0.937120233895257
Region_59	SNP_5827	1	0.104854908073321
Region_59	SNP_5828	1	0.937987911049277
Region_59	SNP_5829	0	0.313020299887285
Region_59	SNP_5830	0	0.887967919465154
Region_59	SNP_5831	0	0.847227863268927
Region_59	SNP_5832	0	0.809082459658384
Region_59	SNP_5833	1	0.507216873345897
Region_59	SNP_5834	1	0.971782288746908
Region_59	SNP_5835	1	0.689646668266505
Region_59	SNP_5836	0	0.323503598105162
Region_59	SNP_5837	1	0.923736717319116
Region_59	SNP_5838	0	0.706043905578554
Region_59	SNP_5839	1	0.439530069939792
Region_59	SNP_5840	1	0.87105435365811
Region_59	SNP_5841	1	0.597469228552654
Region_59	SNP_5842	0	0.175717826234177
Region_59	SNP_5843	0	0.272724261274561
Region_59	SNP_5844	1	0.279304685303941
Region_59	SNP_5845	1	0.639161239843816
Region_59	SNP_5846	0	0.908820996759459
Region_59	SNP_5847	1	0.376013438915834
Region_59	SNP_5848	0	0.931997551117092
Region_59	SNP_5849	0	0.268830564804375
Region_59	SNP_5850	1	0.316092780558392
Region_59	SNP_5851	1	0.714586471673101
Region_59	SNP_5852	1	0.60567177622579
Region_59	SNP_5853	1	0.988161026965827
Region_59	SNP_5854	0	0.408196510514244
Region_59	SNP_5855	1	0.424582017585635
Region_59	SNP_5856	1	0.216308184666559
Region_59	SNP_5857	0	0.755348935723305
Region_59	SNP_5858	0	0.927204228006303
Region_59	SNP_5859	1	0.263726240256801
Region_59	SNP_5860	0	0.718735978007317
Region_59	SNP_5861	1	0.540081408806145
Region_59	SNP_5862	0	0.934762817109004
Region_59	SNP_5863	1	0.392807413125411
Region_59	SNP_5864	1	0.754666846245527
Region_59	SNP_5865	0	0.160967320902273
Region_59	SNP_5866	0	0.343987844884396
Region_59	SNP_5867	0	0.492232190212235
Region_59	SNP_5868	1	0.82028675545007
Region_59	SNP_5869	0	0.74541919794865
Region_59	SNP_5870	1	0.16270972089842
Region_59	SNP_5871	0	0.368366233306006
Region_59	SNP_5872	1	0.261144904885441
Region_59	SNP_5873	0	0.159700678428635
Region_59	SNP_5874	1	0.855148626957089
Region_59	SNP_5875	0	0.984057686757296
Region_59	SNP_5876	1	0.944493891904131
Region_59	SNP_5877	1	0.423903747461736
Region_59	SNP_5878	1	0.0902999462559819
Region_59	SNP_5879	1	0.205205477075651
Region_59	SNP_5880	0	0.689118903828785
Region_59	SNP_5881	1	0.965992751298472
Region_59	SNP_5882	1	0.455916526494548
Region_59	SNP_5883	1	0.207279270980507
Region_59	SNP_5884	0	0.363393710693344
Region_59	SNP_5885	0	0.900230594910681
Region_59	SNP_5886	0	0.891593801556155
Region_59	SNP_5887	1	0.625480309594423
Region_59	SNP_5888	1	0.987613768782467
Region_59	SNP_5889	1	0.712928829481825
Region_59	SNP_5890	1	0.525577967753634
Region_59	SNP_5891	0	0.131419732002541
Region_59	SNP_5892	1	0.112759793177247
Region_59	SNP_5893	0	0.53586653014645
Region_59	SNP_5894	0	0.927014437038451
Region_59	SNP_5895	0	0.26041510142386
Region_59	SNP_5896	1	0.012526341015473
Region_59	SNP_5897	0	0.679528555832803
Region_59	SNP_5898	1	0.471136673819274
Region_59	SNP_5899	1	0.868643996072933
Region_59	SNP_5900	1	0.172658503754064
Region_60	SNP_5901	1	0.471155778737739
Region_60	SNP_5902	1	0.903230638010427
Region_60	SNP_5903	0	0.978373816236854
Region_60	SNP_5904	0	0.233131154440343
Region_60	SNP_5905	1	0.454842116683722
Region_60	SNP_5906	1	0.103266133926809
Region_60	SNP_5907	0	0.629109560512006
Region_60	SNP_5908	0	0.464570590527728
Region_60	SNP_5909	0	0.76028995309025
Region_60	SNP_5910	0	0.593613627832383
Region_60	SNP_5911	1	0.107317165704444
Region_60	SNP_5912	0	0.516567779937759
Region_60	SNP_5913	0	0.0376473057549447
Region_60	SNP_5914	1	0.324255810584873
Region_60	SNP_5915	1	0.242312949849293
Region_60	SNP_5916	0	0.315393394324929
Region_60	SNP_5917	1	0.977380838943645
Region_60	SNP_5918	0	0.85050342255272
Region_60	SNP_5919	0	0.916096338070929
Region_60	SNP_5920	1	0.41857741237618
Region_60	SNP_5921	0	0.463857632130384
Region_60	SNP_5922	0	0.30865684710443
Region_60	SNP_5923	0	0.760326448827982
Region_60	SNP_5924	0	0.298388727242127
Region_60	SNP_5925	1	0.175894579151645
Region_60	SNP_5926	1	0.61456926795654
Region_60	SNP_5927	1	0.116804103367031
Region_60	SNP_5928	0	0.957437000004575
Region_60	SNP_5929	1	0.726693562464789
Region_60	SNP_5930	1	0.927406412549317
Region_60	SNP_5931	0	0.987381707411259
Region_60	SNP_5932	1	0.0883901475463063
Region_60	SNP_5933	0	0.537292423192412
Region_60	SNP_5934	1	0.700514651369303
Region_60	SNP_5935	1	0.280034094816074
Region_60	SNP_5936	1	0.104747533565387
Region_60	SNP_5937	0	0.89360786206089
Region_60	SNP_5938	1	0.190821574768052
Region_60	SNP_5939	0	0.280507603194565
Region_60	SNP_5940	0	0.578477753791958
Region_60	SNP_5941	0	0.622627682285383
Region_60	SNP_5942	1	0.942454796517268
Region_60	SNP_5943	0	0.241184259997681
Region_60	SNP_5944	0	0.00426305993460119
Region_60	SNP_5945	1	0.120614740299061
Region_60	SNP_5946	1	0.649869208456948
Region_60	SNP_5947	1	0.032001924701035
Region_60	SNP_5948	1	0.0810259396675974
Region_60	SNP_5949	0	0.334535370115191
Region_60	SNP_5950	0	0.72921175789088
Region_60	SNP_5951	0	0.629843433853239
Region_60	SNP_5952	0	0.417400204343721
Region_60	SNP_5953	0	0.488036965252832
Region_60	SNP_5954	1	0.535063304239884
Region_60	SNP_5955	1	0.524077484151348
Region_60	SNP_5956	0	0.244632665533572
Region_60	SNP_5957	0	0.379297543084249
Region_60	SNP_5958	0	0.00538279232569039
Region_60	SNP_5959	0	0.32202587206848
Region_60	SNP_5960	1	0.437408037483692
Region_60	SNP_5961	1	0.733389934757724
Region_60	SNP_5962	0	0.300300208618864
Region_60	SNP_5963	0	0.357564214849845
Region_60	SNP_5964	1	0.0522596365772188
Region_60	SNP_5965	1	0.818562012631446
Region_60	SNP_5966	1	0.734313830733299
Region_60	SNP_5967	0	0.724093238823116
Region_60	SNP_5968	0	0.449853834928945
Region_60	SNP_5969	0	0.419766297796741
Region_60	SNP_5970	1	0.424171069636941
Region_60	SNP_5971	0	0.576109178597108
Region_60	SNP_5972	1	0.583452703664079
Region_60	SNP_5973	0	0.482821005163714
Region_60	SNP_5974	0	0.795681052142754
Region_60	SNP_5975	0	0.285230296198279
Region_60	SNP_5976	1	0.476296918932348
Region_60	SNP_5977	1	0.231509448960423
Region_60	SNP_5978	0	0.631244018208236
Region_60	SNP_5979	0	0.235451617278159
Region_60	SNP_5980	0	0.269994725007564
Region_60	SNP_5981	0	0.0345504116266966
Region_60	SNP_5982	1	0.548714981880039
Region_60	SNP_5983	1	0.780546964146197
Region_60	SNP_5984	0	0.745344878174365
Region_60	SNP_5985	0	0.708575570723042
Region_60	SNP_5986	1	0.341623708372936
Region_60	SNP_5987	1	0.205415841890499
Region_60	SNP_5988	1	0.0928246905095875
Region_60	SNP_5989	0	0.294881684705615
Region_60	SNP_5990	1	0.0689636210445315
Region_60	SNP_5991	0	0.868340966990218
Region_60	SNP_5992	0	0.982604236807674
Region_60	SNP_5993	0	0.94932119268924
Region_60	SNP_5994	1	0.368128950707614
Region_60	SNP_5995	0	0.63529973407276
Region_60	SNP_5996	0	0.138016058364883
Region_60	SNP_5997	0	0.0177665420342237
Region_60	SNP_5998	1	0.577486558351666
Region_60	SNP_5999	0	0.94020195514895
Region_60	SNP_6000	0	0.125470514874905
Region_61	SNP_6001	0	0.313603791873902
Region_61	SNP_6002	0	0.679403907386586
Region_61	SNP_6003	0	0.673789991997182
Region_61	SNP_6004	1	0.00254055042751133
Region_61	SNP_6005	1	0.00268342392519116
Region_61	SNP_6006	1	0.274062416749075
Region_61	SNP_6007	0	0.396696652751416
Region_61	SNP_6008	0	0.618730654940009
Region_61	SNP_6009	0	0.76703348592855
Region_61	SNP_6010	1	0.849748637527227
Region_61	SNP_6011	1	0.563001515343785
Region_61	SNP_6012	0	0.875920858234167
Region_61	SNP_6013	1	0.214465728960931
Region_61	SNP_6014	1	0.927374757360667
Region_61	SNP_6015	1	0.891330433543772
Region_61	SNP_6016	0	0.252594005549327
Region_61	SNP_6017	1	0.876621948089451
Region_61	SNP_6018	0	0.63077185745351
Region_61	SNP_6019	1	0.351532477419823
Region_61	SNP_6020	1	0.654015228385106
Region_61	SNP_6021	0	0.0965487905777991
Region_61	SNP_6022	1	0.223178973421454
Region_61	SNP_6023	1	0.309711796231568
Region_61	SNP_6024	1	0.656191927148029
Region_61	SNP_6025	0	0.675151123665273
Region_61	SNP_6026	1	0.856728775193915
Region_61	SNP_6027	0	0.426309287082404
Region_61	SNP_6028	0	0.943324618041515
Region_61	SNP_6029	0	0.0641678608953953
Region_61	SNP_6030	1	0.608236721018329
Region_61	SNP_6031	0	0.799675750313327
Region_61	SNP_6032	0	0.877602563705295
Region_61	SNP_6033	0	0.48092775605619
Region_61	SNP_6034	0	0.811174569185823
Region_61	SNP_6035	0	0.90055831335485
Region_61	SNP_6036	0	0.541402208153158
Region_61	SNP_6037	0	0.188803065102547
Region_61	SNP_6038	1	0.753997912630439
Region_61	SNP_6039	0	0.430609722388908
Region_61	SNP_6040	1	0.963702048640698
Region_61	SNP_6041	0	0.847812615800649
Region_61	SNP_6042	1	0.648777492344379
Region_61	SNP_6043	1	0.192948058946058
Region_61	SNP_6044	0	0.98391958232969
Region_61	SNP_6045	1	0.663984646787867
Region_61	SNP_6046	1	0.0137349325232208
Region_61	SNP_6047	1	0.908254361711442
Region_61	SNP_6048	1	0.426962530473247
Region_61	SNP_6049	1	0.313548685517162
Region_61	SNP_6050	0	0.83871114673093
Region_61	SNP_6051	0	0.178644424537197
Region_61	SNP_6052	0	0.787586053367704
Region_61	SNP_6053	0	0.386523165041581
Region_61	SNP_6054	0	0.0475898128934205
Region_61	SNP_6055	1	0.389407329494134
Region_61	SNP_6056	0	0.842558738542721
Region_61	SNP_6057	1	0.730112480930984
Region_61	SNP_6058	1	0.840151222189888
Region_61	SNP_6059	0	0.270629229256883
Region_61	SNP_6060	0	0.521976432995871
Region_61	SNP_6061	1	0.978413419798017
Region_61	SNP_6062	0	0.372540714917704
Region_61	SNP_6063	0	0.102043019840494
Region_61	SNP_6064	1	0.546407081186771
Region_61	SNP_6065	0	0.0211342310067266
Region_61	SNP_6066	0	0.319619415560737
Region_61	SNP_6067	0	0.183489783434197
Region_61	SNP_6068	0	0.315068884752691
Region_61	SNP_6069	1	0.745377713814378
Region_61	SNP_6070	0	0.534513211110607
Region_61	SNP_6071	1	0.3751954913605
Region_61	SNP_6072	0	0.65561502170749
Region_61	SNP_6073	1	0.858423089841381
Region_61	SNP_6074	0	0.613551441812888
Region_61	SNP_6075	0	0.477728157071397
Region_61	SNP_6076	0	0.728851618710905
Region_61	SNP_6077	0	0.868387543596327
Region_61	SNP_6078	0	0.452803231775761
Region_61	SNP_6079	1	0.958437118446454
Region_61	SNP_6080	0	0.391864610370249
Region_61	SNP_6081	1	0.385357293765992
Region_61	SNP_6082	1	0.63990227971226
Region_61	SNP_6083	0	0.43711548903957
Region_61	SNP_6084	1	0.676171983825043
Region_61	SNP_6085	1	0.162809492088854
Region_61	SNP_6086	0	0.938408959191293
Region_61	SNP_6087	1	0.0719432432670146
Region_61	SNP_6088	1	0.601690699113533
Region_61	SNP_6089	1	0.767306277295575
Region_61	SNP_6090	1	0.707167327404022
Region_61	SNP_6091	1	0.766328735277057
Region_61	SNP_6092	0	0.477968252263963
Region_61	SNP_6093	1	0.712157253874466
Region_61	SNP_6094	1	0.83528238767758
Region_61	SNP_6095	1	0.972005485091358
Region_61	SNP_6096	1	0.89155300357379
Region_61	SNP_6097	1	0.196058215806261
Region_61	SNP_6098	0	0.656531557440758
Region_61	SNP_6099	0	0.65308275539428
Region_61	SNP_6100	0	0.172677588649094
Region_62	SNP_6101	1	0.0633719561155885
Region_62	SNP_6102	1	0.318749219411984
Region_62	SNP_6103	1	0.110957734519616
Region_62	SNP_6104	1	0.330056956037879
Region_62	SNP_6105	0	0.00391503819264472
Region_62	SNP_6106	1	0.879788572899997
Region_62	SNP_6107	0	0.311869493220001
Region_62	SNP_6108	0	0.982203599531204
Region_62	SNP_6109	1	0.999993636040017
Region_62	SNP_6110	1	0.67883373145014
Region_62	SNP_6111	0	0.170180784538388
Region_62	SNP_6112	1	0.717360143084079
Region_62	SNP_6113	0	0.549835755256936
Region_62	SNP_6114	0	0.266623097471893
Region_62	SNP_6115	1	0.640432438580319
Region_62	SNP_6116	1	0.0430091770831496
Region_62	SNP_6117	0	0.785362395923585
Region_62	SNP_6118	0	0.814348242245615
Region_62	SNP_6119	0	0.146077429875731
Region_62	SNP_6120	1	0.137764440150931
Region_62	SNP_6121	0	0.199336074059829
Region_62	SNP_6122	0	0.976753766881302
Region_62	SNP_6123	0	0.166047163074836
Region_62	SNP_6124	0	0.941932537825778
Region_62	SNP_6125	0	0.38528097467497
Region_62	SNP_6126	1	0.229062665021047
Region_62	SNP_6127	0	0.840570432133973
Region_62	SNP_6128	0	0.430672378279269
Region_62	SNP_6129	0	0.424228726420552
Region_62	SNP_6130	0	0.16839263564907
Region_62	SNP_6131	1	0.918239876395091
